,A,Z,0,Schůze,Č. hl.,Klub,Total,M,N
52792,16.0,2.0,0.0,41,5,Piráti,22,4.0,0.0
52793,17.0,0.0,0.0,41,5,SPD,19,1.0,1.0
52794,0.0,11.0,2.0,41,5,ČSSD,14,1.0,0.0
52795,5.0,10.0,0.0,41,5,KSČM,15,0.0,0.0
52796,7.0,0.0,1.0,41,5,KDU-ČSL,10,2.0,0.0
52797,3.0,3.0,0.0,41,5,TOP09,7,1.0,0.0
52798,4.0,0.0,0.0,41,5,STAN,6,2.0,0.0
52799,3.0,0.0,1.0,41,5,Nezařaz,6,2.0,0.0
52800,0.0,32.0,1.0,41,6,ANO,78,7.0,38.0
52801,18.0,0.0,0.0,41,6,ODS,23,5.0,0.0
52802,18.0,0.0,0.0,41,6,Piráti,22,4.0,0.0
52803,18.0,0.0,0.0,41,6,SPD,19,1.0,0.0
52804,0.0,5.0,1.0,41,6,ČSSD,14,1.0,7.0
52805,0.0,5.0,0.0,41,6,KSČM,15,0.0,10.0
52806,7.0,0.0,1.0,41,6,KDU-ČSL,10,2.0,0.0
52807,6.0,0.0,0.0,41,6,TOP09,7,1.0,0.0
52808,4.0,0.0,0.0,41,6,STAN,6,2.0,0.0
52809,1.0,2.0,1.0,41,6,Nezařaz,6,2.0,0.0
52810,23.0,34.0,1.0,41,7,ANO,78,7.0,13.0
52811,1.0,14.0,0.0,41,7,ODS,23,5.0,3.0
52812,18.0,0.0,0.0,41,7,Piráti,22,4.0,0.0
52813,1.0,0.0,0.0,41,7,SPD,19,1.0,17.0
52814,4.0,5.0,2.0,41,7,ČSSD,14,1.0,2.0
52815,1.0,5.0,0.0,41,7,KSČM,15,0.0,9.0
52816,0.0,4.0,1.0,41,7,KDU-ČSL,10,2.0,3.0
52817,2.0,3.0,1.0,41,7,TOP09,7,1.0,0.0
52818,4.0,0.0,0.0,41,7,STAN,6,2.0,0.0
52819,0.0,0.0,0.0,41,7,Nezařaz,6,2.0,4.0
52820,26.0,31.0,1.0,41,8,ANO,78,7.0,13.0
52821,0.0,16.0,0.0,41,8,ODS,23,5.0,2.0
52822,18.0,0.0,0.0,41,8,Piráti,22,4.0,0.0
52823,1.0,0.0,0.0,41,8,SPD,19,1.0,17.0
52824,4.0,5.0,2.0,41,8,ČSSD,14,1.0,2.0
52825,0.0,6.0,0.0,41,8,KSČM,15,0.0,9.0
52826,0.0,5.0,1.0,41,8,KDU-ČSL,10,2.0,2.0
52827,2.0,3.0,1.0,41,8,TOP09,7,1.0,0.0
52828,2.0,2.0,0.0,41,8,STAN,6,2.0,0.0
52829,0.0,0.0,0.0,41,8,Nezařaz,6,2.0,4.0
52830,6.0,64.0,1.0,41,9,ANO,78,7.0,0.0
52831,18.0,0.0,0.0,41,9,ODS,23,5.0,0.0
52832,17.0,1.0,0.0,41,9,Piráti,22,4.0,0.0
52833,18.0,0.0,0.0,41,9,SPD,19,1.0,0.0
52834,0.0,11.0,1.0,41,9,ČSSD,14,1.0,1.0
52835,14.0,1.0,0.0,41,9,KSČM,15,0.0,0.0
52836,7.0,0.0,1.0,41,9,KDU-ČSL,10,2.0,0.0
52837,1.0,5.0,0.0,41,9,TOP09,7,1.0,0.0
52838,4.0,0.0,0.0,41,9,STAN,6,2.0,0.0
52839,4.0,0.0,0.0,41,9,Nezařaz,6,2.0,0.0
52840,5.0,52.0,1.0,41,10,ANO,78,7.0,13.0
52841,5.0,12.0,0.0,41,10,ODS,23,5.0,1.0
52842,16.0,2.0,0.0,41,10,Piráti,22,4.0,0.0
52843,17.0,1.0,0.0,41,10,SPD,19,1.0,0.0
52844,0.0,8.0,1.0,41,10,ČSSD,14,1.0,4.0
52845,15.0,0.0,0.0,41,10,KSČM,15,0.0,0.0
52846,6.0,1.0,1.0,41,10,KDU-ČSL,10,2.0,0.0
52847,2.0,4.0,0.0,41,10,TOP09,7,1.0,0.0
52848,3.0,1.0,0.0,41,10,STAN,6,2.0,0.0
52849,4.0,0.0,0.0,41,10,Nezařaz,6,2.0,0.0
52850,4.0,64.0,1.0,41,11,ANO,78,7.0,2.0
52851,18.0,0.0,0.0,41,11,ODS,23,5.0,0.0
52852,17.0,1.0,0.0,41,11,Piráti,22,4.0,0.0
52853,17.0,1.0,0.0,41,11,SPD,19,1.0,0.0
52854,0.0,13.0,0.0,41,11,ČSSD,14,1.0,0.0
52855,14.0,1.0,0.0,41,11,KSČM,15,0.0,0.0
52856,7.0,0.0,1.0,41,11,KDU-ČSL,10,2.0,0.0
52857,6.0,0.0,0.0,41,11,TOP09,7,1.0,0.0
52858,4.0,0.0,0.0,41,11,STAN,6,2.0,0.0
52859,4.0,0.0,0.0,41,11,Nezařaz,6,2.0,0.0
52860,1.0,42.0,1.0,41,12,ANO,78,7.0,27.0
52861,18.0,0.0,0.0,41,12,ODS,23,5.0,0.0
52862,17.0,1.0,0.0,41,12,Piráti,22,4.0,0.0
52863,18.0,0.0,0.0,41,12,SPD,19,1.0,0.0
52864,1.0,8.0,0.0,41,12,ČSSD,14,1.0,4.0
52865,15.0,0.0,0.0,41,12,KSČM,15,0.0,0.0
52866,7.0,0.0,1.0,41,12,KDU-ČSL,10,2.0,0.0
52867,6.0,0.0,0.0,41,12,TOP09,7,1.0,0.0
52868,4.0,0.0,0.0,41,12,STAN,6,2.0,0.0
52869,4.0,0.0,0.0,41,12,Nezařaz,6,2.0,0.0
52870,63.0,7.0,1.0,41,13,ANO,78,7.0,0.0
52871,18.0,0.0,0.0,41,13,ODS,23,5.0,0.0
52872,18.0,0.0,0.0,41,13,Piráti,22,4.0,0.0
52873,18.0,0.0,0.0,41,13,SPD,19,1.0,0.0
52874,11.0,2.0,0.0,41,13,ČSSD,14,1.0,0.0
52875,13.0,2.0,0.0,41,13,KSČM,15,0.0,0.0
52876,7.0,0.0,1.0,41,13,KDU-ČSL,10,2.0,0.0
52877,6.0,0.0,0.0,41,13,TOP09,7,1.0,0.0
52878,4.0,0.0,0.0,41,13,STAN,6,2.0,0.0
52879,3.0,1.0,0.0,41,13,Nezařaz,6,2.0,0.0
52880,0.0,66.0,1.0,41,14,ANO,78,7.0,4.0
52881,18.0,0.0,0.0,41,14,ODS,23,5.0,0.0
52882,17.0,1.0,0.0,41,14,Piráti,22,4.0,0.0
52883,18.0,0.0,0.0,41,14,SPD,19,1.0,0.0
52884,3.0,9.0,0.0,41,14,ČSSD,14,1.0,1.0
52885,14.0,1.0,0.0,41,14,KSČM,15,0.0,0.0
52886,7.0,0.0,1.0,41,14,KDU-ČSL,10,2.0,0.0
52887,6.0,0.0,0.0,41,14,TOP09,7,1.0,0.0
52888,4.0,0.0,0.0,41,14,STAN,6,2.0,0.0
52889,2.0,2.0,0.0,41,14,Nezařaz,6,2.0,0.0
52890,0.0,60.0,1.0,41,15,ANO,78,7.0,10.0
52891,18.0,0.0,0.0,41,15,ODS,23,5.0,0.0
52892,18.0,0.0,0.0,41,15,Piráti,22,4.0,0.0
52893,17.0,1.0,0.0,41,15,SPD,19,1.0,0.0
52894,2.0,10.0,0.0,41,15,ČSSD,14,1.0,1.0
52895,15.0,0.0,0.0,41,15,KSČM,15,0.0,0.0
52896,7.0,0.0,1.0,41,15,KDU-ČSL,10,2.0,0.0
52897,5.0,1.0,0.0,41,15,TOP09,7,1.0,0.0
52898,4.0,0.0,0.0,41,15,STAN,6,2.0,0.0
52899,3.0,1.0,0.0,41,15,Nezařaz,6,2.0,0.0
52900,0.0,62.0,1.0,41,16,ANO,78,7.0,8.0
52901,0.0,18.0,0.0,41,16,ODS,23,5.0,0.0
52902,1.0,11.0,0.0,41,16,Piráti,22,4.0,6.0
52903,18.0,0.0,0.0,41,16,SPD,19,1.0,0.0
52904,0.0,7.0,0.0,41,16,ČSSD,14,1.0,6.0
52905,3.0,11.0,0.0,41,16,KSČM,15,0.0,1.0
52906,1.0,6.0,1.0,41,16,KDU-ČSL,10,2.0,0.0
52907,1.0,5.0,0.0,41,16,TOP09,7,1.0,0.0
52908,0.0,4.0,0.0,41,16,STAN,6,2.0,0.0
52909,4.0,0.0,0.0,41,16,Nezařaz,6,2.0,0.0
52910,0.0,38.0,1.0,41,17,ANO,78,7.0,32.0
52911,18.0,0.0,0.0,41,17,ODS,23,5.0,0.0
52912,18.0,0.0,0.0,41,17,Piráti,22,4.0,0.0
52913,0.0,18.0,0.0,41,17,SPD,19,1.0,0.0
52914,2.0,9.0,0.0,41,17,ČSSD,14,1.0,2.0
52915,0.0,15.0,0.0,41,17,KSČM,15,0.0,0.0
52916,7.0,0.0,1.0,41,17,KDU-ČSL,10,2.0,0.0
52917,6.0,0.0,0.0,41,17,TOP09,7,1.0,0.0
52918,4.0,0.0,0.0,41,17,STAN,6,2.0,0.0
52919,0.0,4.0,0.0,41,17,Nezařaz,6,2.0,0.0
52920,70.0,0.0,1.0,41,18,ANO,78,7.0,0.0
52921,16.0,1.0,0.0,41,18,ODS,23,5.0,1.0
52922,12.0,6.0,0.0,41,18,Piráti,22,4.0,0.0
52923,18.0,0.0,0.0,41,18,SPD,19,1.0,0.0
52924,12.0,1.0,0.0,41,18,ČSSD,14,1.0,0.0
52925,13.0,2.0,0.0,41,18,KSČM,15,0.0,0.0
52926,5.0,2.0,1.0,41,18,KDU-ČSL,10,2.0,0.0
52927,6.0,0.0,0.0,41,18,TOP09,7,1.0,0.0
52928,4.0,0.0,0.0,41,18,STAN,6,2.0,0.0
52929,3.0,1.0,0.0,41,18,Nezařaz,6,2.0,0.0
52930,69.0,0.0,2.0,41,19,ANO,78,7.0,0.0
52931,0.0,0.0,5.0,41,19,ODS,23,5.0,13.0
52932,15.0,3.0,0.0,41,19,Piráti,22,4.0,0.0
52933,15.0,0.0,2.0,41,19,SPD,19,2.0,0.0
52934,7.0,0.0,6.0,41,19,ČSSD,14,1.0,0.0
52935,12.0,0.0,2.0,41,19,KSČM,15,1.0,0.0
52936,0.0,0.0,0.0,41,19,KDU-ČSL,10,1.0,9.0
52937,0.0,6.0,0.0,41,19,TOP09,7,1.0,0.0
52938,1.0,2.0,1.0,41,19,STAN,6,2.0,0.0
52939,2.0,0.0,1.0,41,19,Nezařaz,6,3.0,0.0
52940,71.0,0.0,0.0,41,20,ANO,78,7.0,0.0
52941,0.0,1.0,2.0,41,20,ODS,23,5.0,15.0
52942,0.0,15.0,0.0,41,20,Piráti,22,4.0,3.0
52943,15.0,0.0,2.0,41,20,SPD,19,2.0,0.0
52944,10.0,0.0,3.0,41,20,ČSSD,14,1.0,0.0
52945,12.0,0.0,2.0,41,20,KSČM,15,1.0,0.0
52946,6.0,2.0,1.0,41,20,KDU-ČSL,10,1.0,0.0
52947,0.0,5.0,0.0,41,20,TOP09,7,1.0,1.0
52948,0.0,4.0,0.0,41,20,STAN,6,2.0,0.0
52949,2.0,0.0,1.0,41,20,Nezařaz,6,3.0,0.0
52950,65.0,4.0,1.0,41,21,ANO,78,8.0,0.0
52951,10.0,6.0,2.0,41,21,ODS,23,5.0,0.0
52952,18.0,0.0,0.0,41,21,Piráti,22,4.0,0.0
52953,15.0,2.0,0.0,41,21,SPD,19,2.0,0.0
52954,9.0,2.0,1.0,41,21,ČSSD,14,2.0,0.0
52955,9.0,5.0,0.0,41,21,KSČM,15,1.0,0.0
52956,4.0,3.0,1.0,41,21,KDU-ČSL,10,2.0,0.0
52957,4.0,2.0,0.0,41,21,TOP09,7,1.0,0.0
52958,2.0,2.0,0.0,41,21,STAN,6,2.0,0.0
52959,2.0,0.0,1.0,41,21,Nezařaz,6,3.0,0.0
52960,60.0,6.0,5.0,41,22,ANO,78,7.0,0.0
52961,12.0,0.0,4.0,41,22,ODS,23,5.0,2.0
52962,16.0,2.0,0.0,41,22,Piráti,22,4.0,0.0
52963,14.0,3.0,0.0,41,22,SPD,19,2.0,0.0
52964,11.0,0.0,1.0,41,22,ČSSD,14,2.0,0.0
52965,6.0,7.0,0.0,41,22,KSČM,15,1.0,1.0
52966,4.0,2.0,1.0,41,22,KDU-ČSL,10,2.0,1.0
52967,5.0,1.0,0.0,41,22,TOP09,7,1.0,0.0
52968,3.0,1.0,0.0,41,22,STAN,6,2.0,0.0
52969,2.0,0.0,1.0,41,22,Nezařaz,6,3.0,0.0
52970,61.0,0.0,6.0,41,23,ANO,78,11.0,0.0
52971,0.0,11.0,7.0,41,23,ODS,23,5.0,0.0
52972,14.0,1.0,1.0,41,23,Piráti,22,6.0,0.0
52973,11.0,1.0,3.0,41,23,SPD,19,3.0,1.0
52974,8.0,0.0,3.0,41,23,ČSSD,14,3.0,0.0
52975,11.0,0.0,4.0,41,23,KSČM,15,0.0,0.0
52976,5.0,0.0,3.0,41,23,KDU-ČSL,10,2.0,0.0
52977,5.0,0.0,0.0,41,23,TOP09,7,2.0,0.0
52978,3.0,0.0,2.0,41,23,STAN,6,1.0,0.0
52979,1.0,1.0,2.0,41,23,Nezařaz,6,2.0,0.0
52980,60.0,2.0,5.0,41,24,ANO,78,11.0,0.0
52981,0.0,13.0,5.0,41,24,ODS,23,5.0,0.0
52982,14.0,1.0,1.0,41,24,Piráti,22,6.0,0.0
52983,0.0,13.0,3.0,41,24,SPD,19,3.0,0.0
52984,8.0,0.0,3.0,41,24,ČSSD,14,3.0,0.0
52985,11.0,0.0,4.0,41,24,KSČM,15,0.0,0.0
52986,6.0,0.0,2.0,41,24,KDU-ČSL,10,2.0,0.0
52987,5.0,0.0,0.0,41,24,TOP09,7,2.0,0.0
52988,3.0,0.0,2.0,41,24,STAN,6,1.0,0.0
52989,1.0,1.0,2.0,41,24,Nezařaz,6,2.0,0.0
52990,59.0,3.0,5.0,41,25,ANO,78,11.0,0.0
52991,13.0,0.0,5.0,41,25,ODS,23,5.0,0.0
52992,13.0,2.0,1.0,41,25,Piráti,22,6.0,0.0
52993,12.0,1.0,3.0,41,25,SPD,19,3.0,0.0
52994,8.0,1.0,3.0,41,25,ČSSD,14,2.0,0.0
52995,11.0,0.0,4.0,41,25,KSČM,15,0.0,0.0
52996,6.0,0.0,2.0,41,25,KDU-ČSL,10,2.0,0.0
52997,5.0,0.0,0.0,41,25,TOP09,7,2.0,0.0
52998,4.0,0.0,1.0,41,25,STAN,6,1.0,0.0
52999,1.0,2.0,1.0,41,25,Nezařaz,6,2.0,0.0
53000,50.0,14.0,4.0,41,26,ANO,78,10.0,0.0
53001,9.0,4.0,5.0,41,26,ODS,23,5.0,0.0
53002,13.0,5.0,0.0,41,26,Piráti,22,4.0,0.0
53003,14.0,1.0,1.0,41,26,SPD,19,3.0,0.0
53004,8.0,3.0,1.0,41,26,ČSSD,14,2.0,0.0
53005,11.0,2.0,2.0,41,26,KSČM,15,0.0,0.0
53006,5.0,2.0,1.0,41,26,KDU-ČSL,10,2.0,0.0
53007,2.0,3.0,0.0,41,26,TOP09,7,2.0,0.0
53008,2.0,3.0,0.0,41,26,STAN,6,1.0,0.0
53009,1.0,2.0,1.0,41,26,Nezařaz,6,2.0,0.0
53010,67.0,0.0,2.0,41,27,ANO,78,9.0,0.0
53011,18.0,0.0,0.0,41,27,ODS,23,5.0,0.0
53012,18.0,0.0,0.0,41,27,Piráti,22,4.0,0.0
53013,16.0,0.0,0.0,41,27,SPD,19,3.0,0.0
53014,10.0,0.0,1.0,41,27,ČSSD,14,3.0,0.0
53015,14.0,0.0,0.0,41,27,KSČM,15,1.0,0.0
53016,8.0,0.0,0.0,41,27,KDU-ČSL,10,2.0,0.0
53017,5.0,0.0,1.0,41,27,TOP09,7,1.0,0.0
53018,4.0,0.0,1.0,41,27,STAN,6,1.0,0.0
53019,3.0,0.0,1.0,41,27,Nezařaz,6,2.0,0.0
53020,68.0,0.0,1.0,41,28,ANO,78,9.0,0.0
53021,18.0,0.0,0.0,41,28,ODS,23,5.0,0.0
53022,18.0,0.0,0.0,41,28,Piráti,22,4.0,0.0
53023,16.0,0.0,0.0,41,28,SPD,19,3.0,0.0
53024,10.0,0.0,1.0,41,28,ČSSD,14,3.0,0.0
53025,14.0,0.0,0.0,41,28,KSČM,15,1.0,0.0
53026,8.0,0.0,0.0,41,28,KDU-ČSL,10,2.0,0.0
53027,5.0,0.0,1.0,41,28,TOP09,7,1.0,0.0
53028,4.0,0.0,1.0,41,28,STAN,6,1.0,0.0
53029,3.0,0.0,1.0,41,28,Nezařaz,6,2.0,0.0
53030,64.0,5.0,0.0,41,29,ANO,78,9.0,0.0
53031,18.0,0.0,0.0,41,29,ODS,23,5.0,0.0
53032,18.0,0.0,0.0,41,29,Piráti,22,4.0,0.0
53033,0.0,16.0,0.0,41,29,SPD,19,3.0,0.0
53034,9.0,1.0,1.0,41,29,ČSSD,14,3.0,0.0
53035,14.0,0.0,0.0,41,29,KSČM,15,1.0,0.0
53036,8.0,0.0,0.0,41,29,KDU-ČSL,10,2.0,0.0
53037,5.0,0.0,1.0,41,29,TOP09,7,1.0,0.0
53038,4.0,0.0,1.0,41,29,STAN,6,1.0,0.0
53039,0.0,3.0,1.0,41,29,Nezařaz,6,2.0,0.0
53040,0.0,65.0,0.0,41,30,ANO,78,9.0,4.0
53041,0.0,18.0,0.0,41,30,ODS,23,5.0,0.0
53042,18.0,0.0,0.0,41,30,Piráti,22,4.0,0.0
53043,0.0,16.0,0.0,41,30,SPD,19,3.0,0.0
53044,0.0,9.0,2.0,41,30,ČSSD,14,3.0,0.0
53045,1.0,12.0,1.0,41,30,KSČM,15,1.0,0.0
53046,3.0,5.0,0.0,41,30,KDU-ČSL,10,2.0,0.0
53047,5.0,0.0,1.0,41,30,TOP09,7,1.0,0.0
53048,1.0,3.0,1.0,41,30,STAN,6,1.0,0.0
53049,0.0,3.0,1.0,41,30,Nezařaz,6,2.0,0.0
53050,64.0,5.0,0.0,41,31,ANO,78,9.0,0.0
53051,13.0,5.0,0.0,41,31,ODS,23,5.0,0.0
53052,13.0,4.0,1.0,41,31,Piráti,22,4.0,0.0
53053,14.0,1.0,1.0,41,31,SPD,19,3.0,0.0
53054,7.0,3.0,1.0,41,31,ČSSD,14,3.0,0.0
53055,13.0,1.0,0.0,41,31,KSČM,15,1.0,0.0
53056,5.0,3.0,0.0,41,31,KDU-ČSL,10,2.0,0.0
53057,5.0,0.0,1.0,41,31,TOP09,7,1.0,0.0
53058,4.0,0.0,1.0,41,31,STAN,6,1.0,0.0
53059,2.0,1.0,1.0,41,31,Nezařaz,6,2.0,0.0
53060,66.0,3.0,0.0,41,32,ANO,78,9.0,0.0
53061,13.0,5.0,0.0,41,32,ODS,23,5.0,0.0
53062,17.0,1.0,0.0,41,32,Piráti,22,4.0,0.0
53063,16.0,0.0,0.0,41,32,SPD,19,3.0,0.0
53064,6.0,4.0,1.0,41,32,ČSSD,14,3.0,0.0
53065,13.0,1.0,0.0,41,32,KSČM,15,1.0,0.0
53066,6.0,2.0,0.0,41,32,KDU-ČSL,10,2.0,0.0
53067,4.0,1.0,1.0,41,32,TOP09,7,1.0,0.0
53068,4.0,0.0,1.0,41,32,STAN,6,1.0,0.0
53069,3.0,0.0,1.0,41,32,Nezařaz,6,2.0,0.0
53070,65.0,3.0,1.0,41,33,ANO,78,9.0,0.0
53071,13.0,5.0,0.0,41,33,ODS,23,5.0,0.0
53072,17.0,1.0,0.0,41,33,Piráti,22,4.0,0.0
53073,16.0,0.0,0.0,41,33,SPD,19,3.0,0.0
53074,7.0,3.0,1.0,41,33,ČSSD,14,3.0,0.0
53075,12.0,2.0,0.0,41,33,KSČM,15,1.0,0.0
53076,7.0,1.0,0.0,41,33,KDU-ČSL,10,2.0,0.0
53077,5.0,0.0,1.0,41,33,TOP09,7,1.0,0.0
53078,4.0,0.0,1.0,41,33,STAN,6,1.0,0.0
53079,3.0,0.0,1.0,41,33,Nezařaz,6,2.0,0.0
53080,67.0,1.0,1.0,41,34,ANO,78,9.0,0.0
53081,13.0,5.0,0.0,41,34,ODS,23,5.0,0.0
53082,16.0,2.0,0.0,41,34,Piráti,22,4.0,0.0
53083,16.0,0.0,0.0,41,34,SPD,19,3.0,0.0
53084,7.0,3.0,1.0,41,34,ČSSD,14,3.0,0.0
53085,13.0,1.0,0.0,41,34,KSČM,15,1.0,0.0
53086,8.0,0.0,0.0,41,34,KDU-ČSL,10,2.0,0.0
53087,5.0,0.0,1.0,41,34,TOP09,7,1.0,0.0
53088,4.0,0.0,1.0,41,34,STAN,6,1.0,0.0
53089,1.0,2.0,1.0,41,34,Nezařaz,6,2.0,0.0
53090,66.0,1.0,2.0,41,35,ANO,78,9.0,0.0
53091,17.0,1.0,0.0,41,35,ODS,23,5.0,0.0
53092,0.0,1.0,0.0,41,35,Piráti,22,4.0,17.0
53093,1.0,0.0,0.0,41,35,SPD,19,3.0,15.0
53094,0.0,9.0,2.0,41,35,ČSSD,14,3.0,0.0
53095,0.0,0.0,0.0,41,35,KSČM,15,1.0,14.0
53096,0.0,8.0,0.0,41,35,KDU-ČSL,10,2.0,0.0
53097,0.0,2.0,0.0,41,35,TOP09,7,1.0,4.0
53098,0.0,3.0,2.0,41,35,STAN,6,1.0,0.0
53099,0.0,2.0,2.0,41,35,Nezařaz,6,2.0,0.0
53100,68.0,0.0,1.0,41,36,ANO,78,9.0,0.0
53101,17.0,0.0,1.0,41,36,ODS,23,5.0,0.0
53102,18.0,0.0,0.0,41,36,Piráti,22,4.0,0.0
53103,14.0,0.0,2.0,41,36,SPD,19,3.0,0.0
53104,9.0,0.0,2.0,41,36,ČSSD,14,3.0,0.0
53105,14.0,0.0,1.0,41,36,KSČM,15,0.0,0.0
53106,9.0,0.0,0.0,41,36,KDU-ČSL,10,1.0,0.0
53107,4.0,0.0,2.0,41,36,TOP09,7,1.0,0.0
53108,4.0,0.0,1.0,41,36,STAN,6,1.0,0.0
53109,3.0,0.0,1.0,41,36,Nezařaz,6,2.0,0.0
53110,67.0,1.0,1.0,41,37,ANO,78,9.0,0.0
53111,1.0,16.0,1.0,41,37,ODS,23,5.0,0.0
53112,18.0,0.0,0.0,41,37,Piráti,22,4.0,0.0
53113,14.0,0.0,2.0,41,37,SPD,19,3.0,0.0
53114,9.0,0.0,2.0,41,37,ČSSD,14,3.0,0.0
53115,13.0,1.0,1.0,41,37,KSČM,15,0.0,0.0
53116,9.0,0.0,0.0,41,37,KDU-ČSL,10,1.0,0.0
53117,4.0,0.0,2.0,41,37,TOP09,7,1.0,0.0
53118,4.0,0.0,1.0,41,37,STAN,6,1.0,0.0
53119,1.0,2.0,1.0,41,37,Nezařaz,6,2.0,0.0
53120,1.0,5.0,1.0,41,38,ANO,78,9.0,62.0
53121,0.0,0.0,0.0,41,38,ODS,23,5.0,18.0
53122,0.0,0.0,0.0,41,38,Piráti,22,4.0,18.0
53123,0.0,0.0,2.0,41,38,SPD,19,3.0,14.0
53124,0.0,1.0,2.0,41,38,ČSSD,14,3.0,8.0
53125,0.0,12.0,1.0,41,38,KSČM,15,0.0,2.0
53126,0.0,0.0,0.0,41,38,KDU-ČSL,10,1.0,9.0
53127,0.0,0.0,2.0,41,38,TOP09,7,1.0,4.0
53128,0.0,0.0,1.0,41,38,STAN,6,1.0,4.0
